banos,dormitorios,garajes,gastos_comunes,m2_del_terreno,m2_edificados,price,vivienda_social,disposición_frente,estado_rec_exc,zona_cat_1,zona_cat_2,zona_cat_3
2.0,3.0,0.0,8500.0,95.0,95.0,279000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,0.0,34.0,34.0,92000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,6000.0,88.0,88.0,115000.0,0.0,1,1,1,0,0
1.0,3.0,2.0,18000.0,200.0,200.0,850000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,13000.0,190.0,190.0,620000.0,0.0,1,0,0,0,1
1.0,3.0,2.0,30000.0,258.0,258.0,780000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,36.0,36.0,248000.0,0.0,1,0,0,0,1
1.0,3.0,2.0,13000.0,183.0,156.0,595000.0,0.0,1,0,0,0,1
3.0,5.0,1.0,0.0,268.0,268.0,498000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,8000.0,70.0,70.0,259000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,13500.0,346.0,82.0,280000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,3250.0,54.0,54.0,165000.0,0.0,0,0,0,1,0
1.0,3.0,2.0,0.0,218.0,136.0,670000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2500.0,56.0,56.0,119500.0,0.0,1,0,0,1,0
2.0,3.0,2.0,0.0,185.0,285.0,585000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,1.0,68.0,68.0,150500.0,0.0,1,0,0,1,0
1.0,0.0,1.0,2500.0,30.0,30.0,110000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,8970.0,78.0,65.0,185000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,63.0,63.0,220000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,7000.0,70.0,66.0,220000.0,0.0,1,0,0,0,1
3.0,3.0,2.0,21037.0,169.0,169.0,780000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,32.0,32.0,146000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,7800.0,58.0,58.0,219500.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,70.0,70.0,127000.0,0.0,1,0,0,1,0
1.0,3.0,0.0,0.0,159.0,159.0,234248.0,0.0,1,0,0,1,0
2.0,3.0,2.0,0.0,286.0,260.0,440000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,39.0,39.0,94000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,900.0,45.0,45.0,149000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,3200.0,81.0,81.0,275000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,66.0,66.0,124200.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,48.0,40.0,115000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,17000.0,146.0,146.0,340000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,34.0,34.0,93000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,5000.0,70.0,70.0,190000.0,0.0,1,0,0,0,1
3.0,4.0,2.0,0.0,202.0,185.0,400000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,8000.0,98.0,98.0,279000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2000.0,65.0,65.0,122900.0,0.0,1,0,0,1,0
2.0,2.0,0.0,3550.0,64.0,64.0,195000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,1200.0,60.0,60.0,125000.0,1.0,1,1,0,1,0
2.0,4.0,0.0,0.0,265.0,129.0,85000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,3000.0,50.0,50.0,89000.0,0.0,0,0,0,1,0
3.0,3.0,2.0,15000.0,125.0,125.0,380000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,0.0,105.0,85.0,140000.0,0.0,1,0,0,1,0
1.0,3.0,0.0,0.0,47.0,72.0,120000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,5800.0,60.0,60.0,165000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,0.0,258.0,101.0,55000.0,0.0,1,1,0,1,0
3.0,4.0,3.0,0.0,500.0,345.0,560000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,0.0,70.0,70.0,262500.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,57.0,57.0,159900.0,0.0,0,0,0,1,0
2.0,3.0,2.0,4500.0,88.0,88.0,138000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,4500.0,47.0,47.0,119000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,2500.0,65.0,65.0,175000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,1.0,46.0,46.0,135000.0,1.0,0,0,0,1,0
1.0,1.0,0.0,1.0,32.0,32.0,133200.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,74.0,74.0,288929.0,0.0,0,0,0,1,0
1.0,2.0,1.0,6600.0,60.0,60.0,178000.0,0.0,0,1,0,1,0
2.0,2.0,1.0,9000.0,62.0,62.0,298000.0,0.0,1,1,0,0,1
1.0,2.0,2.0,4000.0,47.0,47.0,145000.0,0.0,0,0,0,0,1
3.0,3.0,1.0,15000.0,114.0,114.0,395000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,0.0,93.0,93.0,320000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1200.0,46.0,46.0,79000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,1600.0,80.0,80.0,81000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,0.0,70.0,70.0,290000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,60.0,60.0,135000.0,1.0,1,0,0,1,0
1.0,2.0,0.0,1500.0,55.0,55.0,100000.0,0.0,0,0,0,1,0
2.0,4.0,1.0,6800.0,98.0,98.0,245000.0,0.0,0,0,0,0,1
2.0,2.0,1.0,1.0,122.0,122.0,255000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,0.0,79.0,75.0,235000.0,0.0,1,1,0,0,1
3.0,4.0,1.0,0.0,282.0,145.0,300000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,104.0,110.0,104000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3400.0,60.0,60.0,138000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,0.0,369.0,251.0,280000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,600.0,60.0,60.0,37000.0,0.0,1,0,1,0,0
1.0,0.0,1.0,2990.0,28.0,28.0,106000.0,0.0,0,0,0,1,0
1.0,1.0,1.0,4680.0,48.0,48.0,179000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,1.0,56.0,56.0,161000.0,0.0,0,1,0,0,1
1.0,3.0,1.0,0.0,250.0,80.0,115000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,57.0,57.0,125000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,19000.0,114.0,114.0,265000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,0.0,700.0,126.0,70000.0,0.0,0,0,1,0,0
1.0,2.0,0.0,0.0,65.0,65.0,165000.0,0.0,0,1,0,0,1
1.0,1.0,0.0,3000.0,59.0,59.0,122000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,4500.0,38.0,38.0,145000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,1800.0,26.0,26.0,90000.0,0.0,0,0,0,1,0
1.0,2.0,1.0,4600.0,58.0,58.0,190000.0,0.0,1,1,0,0,1
1.0,2.0,2.0,5500.0,55.0,55.0,239500.0,0.0,1,1,0,1,0
1.0,2.0,1.0,3500.0,61.0,61.0,163000.0,1.0,1,0,0,1,0
1.0,2.0,1.0,0.0,70.0,70.0,125000.0,0.0,1,0,0,1,0
2.0,4.0,1.0,7800.0,110.0,110.0,320000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,3500.0,65.0,65.0,150000.0,1.0,0,0,0,1,0
2.0,3.0,2.0,0.0,280.0,180.0,340000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,2700.0,65.0,65.0,162000.0,0.0,0,1,0,0,1
2.0,2.0,1.0,5800.0,120.0,120.0,310000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,4500.0,55.0,55.0,125000.0,0.0,0,0,0,1,0
3.0,3.0,2.0,27000.0,249.0,249.0,680000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,60.0,60.0,35000.0,0.0,0,0,1,0,0
3.0,3.0,2.0,0.0,280.0,220.0,450000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,70.0,60.0,198000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,90.0,90.0,78000.0,0.0,1,0,0,1,0
1.0,3.0,1.0,0.0,231.0,97.0,148000.0,0.0,1,0,0,1,0
2.0,3.0,2.0,11500.0,118.0,106.0,285000.0,0.0,1,0,0,0,1
3.0,4.0,2.0,0.0,220.0,220.0,390000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1.0,55.0,55.0,131500.0,1.0,1,0,0,1,0
1.0,1.0,0.0,0.0,60.0,60.0,75000.0,0.0,0,0,0,1,0
3.0,3.0,3.0,14000.0,200.0,120.0,570000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,103.0,52.0,99000.0,0.0,0,0,1,0,0
1.0,1.0,0.0,3700.0,30.0,30.0,119000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,13000.0,89.0,89.0,220000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,6280.0,72.0,72.0,160000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,50.0,50.0,115000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,10000.0,87.0,87.0,350000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,3500.0,52.0,52.0,118000.0,0.0,1,0,0,0,1
3.0,3.0,2.0,0.0,119.0,160.0,400000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,2600.0,48.0,48.0,60000.0,1.0,1,0,1,0,0
3.0,4.0,2.0,0.0,250.0,195.0,495000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,0.0,81.0,81.0,295000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,200.0,55.0,73000.0,0.0,1,0,0,1,0
2.0,3.0,2.0,0.0,400.0,150.0,360000.0,0.0,1,1,0,0,1
1.0,3.0,2.0,21500.0,249.0,214.0,320000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1100.0,37.0,37.0,70000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,0.0,110.0,100.0,75000.0,0.0,1,0,1,0,0
2.0,3.0,0.0,5900.0,78.0,78.0,187000.0,0.0,1,0,0,1,0
2.0,0.0,1.0,0.0,96.0,84.0,325000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,6000.0,70.0,70.0,157000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,1700.0,57.0,57.0,155000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,1100.0,39.0,39.0,95000.0,0.0,0,1,0,0,1
2.0,3.0,2.0,18000.0,165.0,150.0,480000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,4200.0,60.0,60.0,150000.0,0.0,0,0,0,1,0
3.0,3.0,1.0,15690.0,152.0,152.0,370000.0,0.0,1,1,0,0,1
2.0,5.0,1.0,0.0,162.0,81.0,180000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,3100.0,46.0,46.0,124800.0,0.0,1,0,0,1,0
3.0,2.0,0.0,16000.0,87.0,87.0,198000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,0.0,50.0,50.0,116000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,2500.0,30.0,30.0,144000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,74.0,67.0,135000.0,0.0,1,0,0,1,0
1.0,3.0,0.0,0.0,480.0,108.0,75000.0,0.0,1,0,1,0,0
2.0,3.0,1.0,0.0,403.0,108.0,280000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,9900.0,72.0,72.0,330000.0,0.0,0,0,0,0,1
3.0,2.0,2.0,10800.0,118.0,118.0,230000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,151.0,105.0,189000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1.0,47.0,47.0,108900.0,1.0,1,0,0,1,0
1.0,1.0,1.0,1.0,55.0,55.0,132400.0,0.0,0,0,0,0,1
2.0,3.0,2.0,0.0,163.0,103.0,265000.0,0.0,1,0,0,0,1
3.0,3.0,0.0,0.0,357.0,133.0,410000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,2900.0,30.0,30.0,68000.0,0.0,0,0,0,1,0
1.0,0.0,0.0,4500.0,34.0,34.0,110000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,10410.0,63.0,63.0,195000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,31.0,31.0,102000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2500.0,49.0,49.0,120000.0,0.0,1,0,0,1,0
3.0,3.0,2.0,20000.0,147.0,147.0,469000.0,0.0,1,1,0,0,1
3.0,2.0,1.0,10000.0,90.0,90.0,298000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,11.0,28.0,28.0,83497.0,1.0,1,0,0,1,0
1.0,1.0,0.0,0.0,58.0,58.0,179000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,24400.0,169.0,169.0,660000.0,0.0,1,1,0,0,1
2.0,3.0,0.0,0.0,730.0,221.0,260000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,0.0,80.0,80.0,152903.0,0.0,0,0,0,1,0
3.0,3.0,2.0,14500.0,143.0,143.0,586600.0,0.0,1,0,0,0,1
3.0,4.0,2.0,0.0,410.0,220.0,550000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,10000.0,70.0,70.0,260000.0,1.0,1,1,0,0,1
1.0,2.0,0.0,3500.0,60.0,60.0,150000.0,1.0,0,0,0,1,0
1.0,2.0,1.0,4500.0,52.0,52.0,199000.0,0.0,0,1,0,0,1
2.0,2.0,2.0,11000.0,85.0,85.0,290000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,3500.0,56.0,56.0,139000.0,0.0,1,0,0,1,0
3.0,4.0,1.0,25000.0,179.0,179.0,589000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,53.0,53.0,169000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,3800.0,43.0,43.0,198000.0,0.0,0,1,0,0,1
2.0,3.0,0.0,7400.0,90.0,90.0,165000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,49.0,49.0,190000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,57.0,57.0,148000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1500.0,53.0,53.0,110000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,19000.0,101.0,101.0,385000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,6500.0,65.0,65.0,299000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,2500.0,35.0,35.0,109900.0,0.0,1,0,0,1,0
2.0,4.0,1.0,0.0,380.0,105.0,250000.0,0.0,1,0,0,1,0
3.0,2.0,1.0,14000.0,92.0,92.0,310000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,66.0,66.0,99000.0,1.0,1,0,0,1,0
1.0,2.0,0.0,7500.0,58.0,58.0,132000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,0.0,64.0,64.0,248000.0,0.0,1,0,0,0,1
3.0,5.0,0.0,0.0,223.0,234.0,330000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,4000.0,27.0,27.0,114500.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,22.0,22.0,96820.0,1.0,0,0,0,1,0
1.0,2.0,1.0,3500.0,62.0,62.0,159000.0,1.0,0,0,0,1,0
3.0,2.0,0.0,0.0,244.0,172.0,500000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,3000.0,85.0,85.0,138000.0,0.0,1,0,0,1,0
3.0,3.0,3.0,28000.0,220.0,220.0,570000.0,0.0,0,1,0,0,1
2.0,3.0,1.0,6000.0,95.0,95.0,243000.0,0.0,1,1,0,1,0
3.0,3.0,2.0,28000.0,161.0,161.0,600000.0,0.0,1,1,0,0,1
1.0,2.0,2.0,8900.0,53.0,53.0,240000.0,0.0,0,0,0,0,1
2.0,3.0,2.0,16500.0,90.0,90.0,280000.0,0.0,1,0,0,0,1
2.0,2.0,2.0,7600.0,71.0,63.0,278000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,1.0,42.0,42.0,90129.0,0.0,1,0,0,0,1
2.0,2.0,0.0,0.0,64.0,64.0,372600.0,0.0,1,0,0,0,1
3.0,5.0,3.0,0.0,577.0,150.0,280000.0,0.0,1,1,0,0,1
3.0,4.0,1.0,0.0,353.0,250.0,520000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,0.0,70.0,55.0,143000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,0.0,95.0,95.0,162500.0,0.0,0,0,0,1,0
2.0,4.0,1.0,3000.0,102.0,102.0,169000.0,1.0,1,0,0,1,0
2.0,2.0,1.0,5500.0,64.0,64.0,240000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,6500.0,50.0,50.0,245000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,14000.0,110.0,110.0,315000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,0.0,352.0,85.0,90000.0,0.0,1,0,1,0,0
2.0,2.0,1.0,1.0,138.0,138.0,293000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,1.0,48.0,48.0,112000.0,1.0,0,0,0,1,0
1.0,1.0,0.0,0.0,64.0,64.0,193100.0,0.0,1,0,0,0,1
3.0,4.0,2.0,0.0,410.0,250.0,550000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,6500.0,97.0,97.0,269200.0,0.0,1,0,0,0,1
1.0,1.0,1.0,0.0,47.0,47.0,128100.0,0.0,0,0,0,1,0
2.0,3.0,0.0,0.0,85.0,85.0,181900.0,1.0,1,0,0,1,0
1.0,0.0,0.0,1890.0,22.0,22.0,97000.0,0.0,1,1,0,1,0
1.0,0.0,0.0,3200.0,28.0,28.0,110000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,2000.0,51.0,51.0,130000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,12000.0,141.0,141.0,179000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,1.0,51.0,51.0,165500.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,39.0,39.0,114000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,5000.0,60.0,60.0,125000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,1.0,50.0,50.0,132000.0,1.0,1,0,0,1,0
1.0,2.0,0.0,0.0,69.0,69.0,175800.0,0.0,1,0,0,1,0
1.0,3.0,0.0,0.0,70.0,70.0,170000.0,0.0,0,0,0,1,0
1.0,3.0,1.0,2700.0,71.0,71.0,168000.0,0.0,1,1,0,0,1
3.0,3.0,1.0,24000.0,151.0,151.0,510000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,60.0,60.0,160900.0,0.0,1,0,0,1,0
1.0,0.0,0.0,4500.0,26.0,26.0,95000.0,0.0,1,0,0,0,1
3.0,5.0,0.0,0.0,100.0,212.0,320000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,1.0,91.0,91.0,223000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2500.0,42.0,42.0,124800.0,0.0,0,0,0,1,0
2.0,3.0,0.0,16000.0,83.0,83.0,280000.0,0.0,1,0,0,0,1
3.0,3.0,1.0,0.0,165.0,165.0,600000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,4200.0,71.0,71.0,223000.0,0.0,1,1,0,0,1
3.0,4.0,2.0,14000.0,140.0,140.0,480000.0,0.0,1,1,0,0,1
3.0,5.0,1.0,23000.0,170.0,170.0,420000.0,0.0,1,1,0,0,1
3.0,3.0,2.0,17000.0,157.0,157.0,545000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,3500.0,49.0,49.0,149500.0,1.0,1,0,0,1,0
2.0,4.0,0.0,0.0,286.0,142.0,198000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,22000.0,200.0,200.0,650000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,1.0,65.0,65.0,167400.0,0.0,1,0,0,0,1
1.0,1.0,1.0,0.0,58.0,58.0,127000.0,1.0,0,0,0,1,0
2.0,4.0,1.0,0.0,430.0,152.0,400000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,9500.0,98.0,98.0,295000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,29.0,29.0,95000.0,0.0,0,0,0,0,1
1.0,0.0,0.0,0.0,30.0,30.0,139400.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,64.0,64.0,150400.0,1.0,1,0,0,1,0
1.0,1.0,0.0,3000.0,43.0,43.0,131000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,2500.0,44.0,44.0,95000.0,0.0,0,0,0,1,0
1.0,1.0,1.0,3200.0,55.0,55.0,229000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,5000.0,37.0,37.0,158000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,7400.0,76.0,76.0,241000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,51.0,51.0,164000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1.0,39.0,39.0,101400.0,0.0,1,0,0,1,0
1.0,3.0,1.0,0.0,280.0,125.0,140000.0,0.0,1,0,1,0,0
3.0,4.0,3.0,0.0,526.0,180.0,350000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,7.0,65.0,65.0,215000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,4200.0,55.0,55.0,210000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,4250.0,54.0,54.0,118000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,44.0,44.0,169000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,4500.0,32.0,32.0,119900.0,0.0,0,0,0,0,1
1.0,2.0,1.0,0.0,74.0,74.0,282288.0,0.0,0,0,0,1,0
1.0,2.0,0.0,0.0,60.0,60.0,179600.0,0.0,1,0,0,0,1
2.0,3.0,2.0,0.0,630.0,120.0,430000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,1800.0,45.0,45.0,112000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,2500.0,38.0,38.0,135000.0,0.0,0,1,0,0,1
1.0,2.0,0.0,600.0,65.0,65.0,63000.0,0.0,0,0,1,0,0
2.0,2.0,1.0,1.0,96.0,96.0,256500.0,0.0,1,0,0,0,1
2.0,3.0,2.0,18600.0,160.0,160.0,550000.0,0.0,0,1,0,0,1
1.0,1.0,1.0,1.0,53.0,53.0,156000.0,0.0,0,0,0,0,1
1.0,1.0,1.0,5000.0,47.0,47.0,185000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,0.0,68.0,68.0,277600.0,0.0,1,0,0,0,1
1.0,1.0,1.0,3500.0,50.0,50.0,165000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,0.0,220.0,180.0,195000.0,0.0,1,0,0,1,0
3.0,5.0,0.0,0.0,308.0,190.0,330000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,1600.0,60.0,60.0,95000.0,0.0,1,0,0,1,0
3.0,3.0,3.0,0.0,750.0,260.0,445000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,61.0,61.0,186386.0,0.0,0,0,0,1,0
3.0,4.0,1.0,0.0,119.0,163.0,400000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,39.0,39.0,67000.0,0.0,0,0,0,1,0
2.0,5.0,1.0,2000.0,110.0,110.0,230000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,9400.0,96.0,96.0,270000.0,0.0,1,1,0,1,0
2.0,4.0,1.0,14000.0,10.0,116.0,245000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,0.0,151.0,86.0,315000.0,0.0,1,0,0,0,1
3.0,5.0,3.0,0.0,303.0,250.0,600000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,3000.0,60.0,60.0,163000.0,0.0,1,0,0,1,0
2.0,1.0,0.0,5500.0,56.0,56.0,270000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,58.0,58.0,95000.0,0.0,0,0,0,0,1
2.0,2.0,0.0,7000.0,66.0,66.0,169000.0,0.0,0,1,0,0,1
1.0,0.0,0.0,0.0,37.0,37.0,88500.0,0.0,0,0,0,0,1
2.0,3.0,0.0,6000.0,83.0,83.0,123000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,0.0,135.0,70.0,255000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,2800.0,50.0,50.0,124000.0,0.0,1,1,0,1,0
1.0,3.0,2.0,4000.0,61.0,61.0,169000.0,0.0,1,1,0,1,0
3.0,4.0,0.0,0.0,256.0,122.0,105000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,4400.0,61.0,61.0,168000.0,1.0,1,1,0,1,0
2.0,2.0,2.0,3000.0,65.0,65.0,210000.0,0.0,0,1,0,0,1
1.0,3.0,0.0,1800.0,68.0,68.0,79000.0,0.0,1,0,0,1,0
3.0,4.0,2.0,0.0,540.0,227.0,250000.0,0.0,1,1,0,1,0
2.0,2.0,1.0,6600.0,60.0,60.0,250000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,1.0,66.0,66.0,225000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,54.0,42.0,148000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,8500.0,134.0,134.0,255000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,2700.0,44.0,44.0,80000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,0.0,456.0,110.0,280000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,1.0,53.0,53.0,150000.0,0.0,1,0,0,1,0
1.0,1.0,1.0,1.0,50.0,50.0,167400.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,60.0,60.0,87000.0,0.0,0,0,0,1,0
1.0,4.0,0.0,0.0,355.0,178.0,89000.0,0.0,1,0,1,0,0
1.0,1.0,0.0,3500.0,52.0,52.0,150000.0,0.0,1,0,0,0,1
2.0,3.0,2.0,0.0,200.0,155.0,420000.0,0.0,1,1,0,0,1
1.0,1.0,1.0,1.0,66.0,66.0,160000.0,0.0,0,0,0,1,0
2.0,4.0,0.0,0.0,108.0,300.0,129000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,12500.0,63.0,63.0,155000.0,0.0,0,1,0,0,1
3.0,4.0,2.0,18000.0,185.0,185.0,515000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,2500.0,43.0,43.0,125000.0,0.0,1,1,0,1,0
3.0,3.0,1.0,8600.0,103.0,103.0,385000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,9000.0,79.0,79.0,275000.0,0.0,0,1,0,0,1
2.0,3.0,1.0,2000.0,71.0,71.0,168000.0,0.0,1,0,0,1,0
1.0,0.0,1.0,2700.0,38.0,38.0,119000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,4000.0,40.0,40.0,159000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,0.0,80.0,80.0,100000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,1800.0,70.0,70.0,137000.0,0.0,0,1,0,1,0
1.0,1.0,0.0,1000.0,35.0,35.0,48000.0,0.0,1,1,1,0,0
2.0,2.0,0.0,2500.0,63.0,63.0,138000.0,0.0,0,0,0,1,0
